"Time","Potential"
21.9,4.049
22.0,4.046
22.1,4.043
22.2,4.083
22.3,4.086
22.4,4.080
22.5,4.006
22.6,4.006
22.7,4.061
22.8,3.948
22.9,3.994
23.0,3.991
23.1,3.982
23.2,3.985
23.3,3.979
23.4,3.939
23.5,3.839
23.6,3.900
23.7,3.945
23.8,3.933
23.9,3.875
24.0,3.884
24.1,3.881
24.2,3.777
24.3,3.805
24.4,3.842
24.5,3.851
24.6,3.808
24.7,3.832
24.8,3.832
24.9,3.784
25.0,3.646
25.1,3.668
25.2,3.665
25.3,3.570
25.4,3.661
25.5,3.622
25.6,3.692
25.7,3.698
25.8,3.610
25.9,3.603
26.0,3.506
26.1,3.457
26.2,3.426
26.3,3.524
26.4,3.625
26.5,3.536
26.6,3.539
26.7,3.567
26.8,3.497
26.9,3.387
27.0,3.414
27.1,3.429
27.2,3.503
27.3,3.527
27.4,3.524
27.5,3.552
27.6,3.491
27.7,3.466
27.8,3.463
27.9,3.445
28.0,3.472
28.1,3.524
28.2,3.597
28.3,3.613
28.4,3.616
28.5,3.671
28.6,3.613
28.7,3.597
28.8,3.607
28.9,3.683
29.0,3.661
29.1,3.744
29.2,3.747
29.3,3.762
29.4,3.710
29.5,3.814
29.6,3.796
29.7,3.823
29.8,3.872
29.9,3.936
30.0,3.866
30.1,3.991
30.2,3.961
30.3,3.955
30.4,4.003
30.5,3.973
30.6,4.083
30.7,4.083
30.8,4.113
30.9,4.113
31.0,4.132
31.1,4.110
31.2,4.162
31.3,4.162
31.4,4.171
31.5,4.168
31.6,4.205
31.7,4.205
31.8,4.193
31.9,4.211
32.0,4.187
32.1,4.190
32.2,4.229
32.3,4.214
32.4,4.187
32.5,4.208
32.6,4.202
32.7,4.241
32.8,4.263
32.9,4.208
33.0,4.220
33.1,4.235
33.2,4.248
33.3,4.248
33.4,4.208
33.5,4.202
33.6,4.196
33.7,4.229
33.8,4.168
33.9,4.196
34.0,4.196
34.1,4.183
34.2,4.165
34.3,4.196
34.4,4.199
34.5,4.150
34.6,4.202
34.7,4.144
34.8,4.199
34.9,4.159
35.0,4.168
35.1,4.159
35.2,4.141
35.3,4.153
35.4,4.135
35.5,4.138
35.6,4.156
35.7,4.171
35.8,4.144
35.9,4.180
36.0,4.171
36.1,4.147
36.2,4.190
36.3,4.180
36.4,4.183
36.5,4.177
36.6,4.199
36.7,4.196
36.8,4.159
36.9,4.162
37.0,4.214
37.1,4.187
37.2,4.196
37.3,4.193
37.4,4.183
37.5,4.159
37.6,4.202
37.7,4.168
37.8,4.193
37.9,4.226
38.0,4.196
38.1,4.156
38.2,4.141
38.3,4.205
38.4,4.190
38.5,4.235
38.6,4.168
38.7,4.245
38.8,4.226
38.9,4.229
39.0,4.180
39.1,4.165
39.2,4.232
39.3,4.187
39.4,4.174
39.5,4.220
39.6,4.196
39.7,4.238
39.8,4.226
39.9,4.220
40.0,4.180
40.1,4.156
40.2,4.199
40.3,4.159
40.4,4.180
40.5,4.159
40.6,4.217
40.7,4.217
40.8,4.193
40.9,4.165
41.0,4.171
41.1,4.162
