"Time","Potential"
13.2,4.779
13.3,4.867
13.4,5.224
13.5,5.334
13.6,5.353
13.7,5.261
13.8,4.934
13.9,4.669
14.0,4.663
14.1,5.136
14.2,5.432
14.3,5.636
14.4,5.346
14.5,5.301
14.6,4.849
14.7,4.834
14.8,5.008
14.9,5.639
15.0,5.771
15.1,5.771
15.2,5.359
15.3,5.310
15.4,5.047
15.5,5.179
15.6,5.514
15.7,5.887
15.8,5.926
15.9,5.658
16.0,5.478
16.1,5.377
16.2,5.447
16.3,5.575
16.4,5.878
16.5,5.954
16.6,5.914
16.7,5.673
16.8,5.676
16.9,5.701
17.0,5.801
17.1,5.844
17.2,5.917
17.3,5.890
17.4,5.859
17.5,5.832
17.6,5.878
17.7,5.902
17.8,5.908
17.9,5.881
18.0,5.844
18.1,5.832
18.2,5.905
18.3,5.969
18.4,5.991
18.5,5.920
18.6,5.887
18.7,5.823
18.8,5.868
18.9,5.887
19.0,6.006
19.1,6.009
19.2,5.969
19.3,5.871
19.4,5.853
19.5,5.890
19.6,5.954
19.7,5.987
19.8,5.997
19.9,5.987
20.0,5.914
20.1,5.905
20.2,5.926
20.3,5.991
20.4,6.006
20.5,6.003
20.6,5.966
20.7,5.957
20.8,5.951
20.9,5.960
21.0,5.991
21.1,5.994
21.2,5.975
21.3,5.939
21.4,5.945
21.5,5.954
21.6,5.984
21.7,5.969
21.8,5.948
21.9,5.923
22.0,5.926
22.1,5.929
22.2,5.939
22.3,5.942
22.4,5.926
22.5,5.908
22.6,5.887
22.7,5.875
22.8,5.868
22.9,5.881
23.0,5.875
23.1,5.884
23.2,5.881
23.3,5.887
23.4,5.868
23.5,5.893
23.6,5.856
23.7,5.841
23.8,5.838
23.9,5.878
24.0,5.893
24.1,5.908
24.2,5.926
24.3,5.914
24.4,5.847
24.5,5.859
24.6,5.865
24.7,5.911
24.8,5.948
24.9,5.966
25.0,5.975
25.1,5.936
25.2,5.893
25.3,5.914
25.4,5.939
25.5,5.978
25.6,6.006
25.7,5.991
25.8,5.987
25.9,5.948
26.0,5.948
26.1,5.957
26.2,5.994
26.3,6.003
26.4,5.978
26.5,5.933
26.6,5.896
26.7,5.911
26.8,5.905
26.9,5.960
27.0,5.945
27.1,5.893
27.2,5.817
27.3,5.746
27.4,5.713
27.5,5.759
27.6,5.749
27.7,5.817
27.8,5.740
27.9,5.661
28.0,5.548
28.1,5.444
28.2,5.597
28.3,5.618
28.4,5.618
28.5,5.569
28.6,5.417
28.7,5.276
28.8,5.270
28.9,5.350
29.0,5.560
29.1,5.566
29.2,5.423
29.3,5.209
29.4,4.989
29.5,5.078
29.6,5.096
29.7,5.524
29.8,5.646
29.9,5.582
30.0,5.053
30.1,4.898
30.2,4.824
30.3,5.026
30.4,5.334
30.5,5.789
30.6,5.813
30.7,5.322
30.8,4.928
30.9,4.846
31.0,5.014
31.1,5.172
31.2,5.774
31.3,5.881
31.4,5.768
31.5,5.075
31.6,5.035
31.7,4.965
31.8,5.340
31.9,5.533
32.0,5.807
32.1,5.688
32.2,5.420
32.3,5.114
32.4,5.188
32.5,5.426
32.6,5.554
32.7,5.618
32.8,5.456
32.9,5.328
33.0,5.176
33.1,5.227
33.2,5.398
33.3,5.548
33.4,5.475
33.5,5.243
33.6,5.041
33.7,5.017
33.8,5.240
33.9,5.353
34.0,5.520
34.1,5.365
34.2,5.081
34.3,4.901
34.4,4.843
34.5,5.206
34.6,5.414
34.7,5.478
34.8,5.218
34.9,5.020
35.0,4.754
35.1,4.782
35.2,5.084
35.3,5.456
35.4,5.487
35.5,5.227
35.6,4.913
35.7,4.599
35.8,4.770
35.9,4.870
36.0,5.478
36.1,5.575
36.2,5.450
36.3,4.910
36.4,4.773
36.5,4.666
36.6,4.886
36.7,5.301
36.8,5.676
36.9,5.649
37.0,5.136
37.1,4.901
37.2,4.666
37.3,4.934
37.4,5.047
37.5,5.685
37.6,5.731
37.7,5.520
37.8,5.078
37.9,4.950
38.0,4.947
38.1,5.179
38.2,5.524
38.3,5.682
38.4,5.606
38.5,5.185
38.6,5.157
38.7,5.130
38.8,5.328
38.9,5.423
39.0,5.496
39.1,5.432
39.2,5.307
39.3,5.255
39.4,5.374
39.5,5.469
39.6,5.493
39.7,5.371
39.8,5.270
39.9,5.298
40.0,5.484
40.1,5.572
40.2,5.643
40.3,5.524
40.4,5.356
40.5,5.264
40.6,5.295
40.7,5.633
40.8,5.746
40.9,5.774
41.0,5.508
41.1,5.408
41.2,5.337
41.3,5.429
41.4,5.707
41.5,5.844
41.6,5.832
41.7,5.557
41.8,5.502
41.9,5.456
42.0,5.667
42.1,5.765
42.2,5.820
42.3,5.762
42.4,5.600
42.5,5.542
42.6,5.618
42.7,5.801
42.8,5.847
42.9,5.786
43.0,5.676
43.1,5.609
43.2,5.694
43.3,5.752
43.4,5.884
43.5,5.856
43.6,5.759
43.7,5.612
43.8,5.627
43.9,5.804
44.0,5.887
44.1,5.939
44.2,5.807
44.3,5.746
44.4,5.639
44.5,5.688
44.6,5.838
44.7,5.963
44.8,5.963
44.9,5.804
45.0,5.755
45.1,5.707
45.2,5.786
45.3,5.859
45.4,5.975
45.5,5.966
45.6,5.875
45.7,5.798
45.8,5.783
45.9,5.868
46.0,5.896
46.1,5.963
46.2,5.954
46.3,5.908
46.4,5.859
46.5,5.868
46.6,5.908
46.7,5.942
46.8,5.960
46.9,5.939
47.0,5.917
47.1,5.893
47.2,5.911
47.3,5.945
47.4,5.969
47.5,5.960
47.6,5.939
47.7,5.920
47.8,5.929
47.9,5.966
48.0,5.963
48.1,5.963
48.2,5.954
48.3,5.939
48.4,5.942
48.5,5.963
48.6,5.991
48.7,5.981
48.8,5.957
48.9,5.948
49.0,5.933
49.1,5.966
49.2,5.969
49.3,5.994
49.4,5.975
49.5,5.954
49.6,5.933
49.7,5.914
49.8,5.963
49.9,5.969
50.0,5.975
50.1,5.963
50.2,5.951
50.3,5.911
50.4,5.914
50.5,5.926
50.6,5.957
50.7,5.960
50.8,5.957
50.9,5.939
51.0,5.914
51.1,5.914
51.2,5.914
51.3,5.951
51.4,5.939
51.5,5.945
51.6,5.936
51.7,5.926
51.8,5.920
51.9,5.911
52.0,5.929
52.1,5.926
52.2,5.942
52.3,5.939
52.4,5.917
52.5,5.914
52.6,5.914
52.7,5.914
52.8,5.929
52.9,5.923
53.0,5.911
53.1,5.923
53.2,5.911
53.3,5.920
53.4,5.917
53.5,5.920
53.6,5.933
53.7,5.920
53.8,5.914
53.9,5.908
54.0,5.914
54.1,5.920
54.2,5.914
54.3,5.911
54.4,5.917
54.5,5.905
54.6,5.905
54.7,5.905
54.8,5.917
54.9,5.917
55.0,5.914
55.1,5.905
55.2,5.914
55.3,5.905
55.4,5.911
55.5,5.902
55.6,5.920
55.7,5.911
55.8,5.920
55.9,5.920
56.0,5.917
56.1,5.911
56.2,5.926
56.3,5.926
56.4,5.911
56.5,5.926
56.6,5.942
56.7,5.945
56.8,5.942
56.9,5.929
57.0,5.936
57.1,5.939
57.2,5.948
57.3,5.948
57.4,5.954
57.5,5.957
57.6,5.954
57.7,5.945
57.8,5.951
57.9,5.963
58.0,5.978
58.1,5.975
58.2,5.969
58.3,5.972
58.4,5.972
58.5,5.972
58.6,5.991
58.7,5.994
58.8,5.994
58.9,5.987
59.0,5.987
59.1,5.991
59.2,5.994
59.3,6.003
59.4,6.003
59.5,6.006
59.6,5.994
59.7,5.994
59.8,6.000
59.9,6.003
60.0,6.006
