"Time","Potential"
17.7,4.312
17.8,4.306
17.9,4.303
18.0,4.312
18.1,4.339
18.2,4.324
18.3,4.321
18.4,4.333
18.5,4.309
18.6,4.354
18.7,4.342
18.8,4.382
18.9,4.357
19.0,4.342
19.1,4.281
19.2,4.339
19.3,4.348
19.4,4.370
19.5,4.342
19.6,4.357
19.7,4.318
19.8,4.312
19.9,4.281
20.0,4.333
20.1,4.309
20.2,4.306
20.3,4.284
20.4,4.321
20.5,4.269
20.6,4.293
20.7,4.299
20.8,4.238
20.9,4.269
21.0,4.296
21.1,4.309
21.2,4.306
21.3,4.306
21.4,4.281
21.5,4.284
21.6,4.232
21.7,4.254
21.8,4.293
21.9,4.272
22.0,4.299
22.1,4.281
22.2,4.290
22.3,4.251
22.4,4.220
22.5,4.238
22.6,4.272
22.7,4.330
22.8,4.348
22.9,4.345
23.0,4.251
23.1,4.284
23.2,4.229
23.3,4.287
23.4,4.266
23.5,4.321
23.6,4.354
23.7,4.361
23.8,4.290
23.9,4.299
24.0,4.263
24.1,4.196
24.2,4.327
24.3,4.354
24.4,4.339
24.5,4.321
24.6,4.312
24.7,4.287
24.8,4.232
24.9,4.214
25.0,4.257
25.1,4.263
25.2,4.290
25.3,4.223
25.4,4.241
25.5,4.263
25.6,4.312
25.7,4.299
25.8,4.202
25.9,4.187
26.0,4.086
26.1,4.110
26.2,4.049
26.3,4.190
26.4,4.193
26.5,4.202
26.6,4.086
26.7,4.003
26.8,3.897
26.9,3.918
27.0,3.884
27.1,4.129
27.2,4.122
27.3,4.089
27.4,4.028
27.5,3.939
27.6,3.753
27.7,3.753
27.8,3.744
27.9,4.077
28.0,3.988
28.1,4.083
28.2,3.933
28.3,3.875
28.4,3.625
28.5,3.665
28.6,3.777
28.7,4.074
28.8,4.055
28.9,4.022
29.0,3.863
29.1,3.762
29.2,3.683
29.3,3.710
29.4,3.881
29.5,4.150
29.6,4.144
29.7,3.997
29.8,3.961
29.9,3.814
30.0,3.729
30.1,3.811
30.2,4.074
30.3,4.177
30.4,4.177
30.5,4.055
30.6,3.973
30.7,3.842
30.8,3.875
30.9,4.037
31.0,4.254
31.1,4.220
31.2,4.199
31.3,4.089
31.4,4.016
31.5,3.970
31.6,3.951
31.7,4.119
31.8,4.211
31.9,4.214
32.0,4.199
32.1,4.141
32.2,4.025
32.3,3.961
32.4,3.967
32.5,4.028
32.6,4.016
32.7,4.067
32.8,4.165
32.9,4.141
33.0,3.976
33.1,3.976
33.2,3.829
33.3,3.933
33.4,3.820
33.5,4.135
33.6,4.132
33.7,4.138
33.8,3.967
33.9,3.857
34.0,3.665
34.1,3.695
34.2,3.701
34.3,4.022
34.4,4.061
34.5,4.129
34.6,3.948
34.7,3.698
34.8,3.570
34.9,3.497
35.0,3.777
35.1,4.009
35.2,4.107
35.3,4.141
35.4,4.022
35.5,3.649
35.6,3.515
35.7,3.487
35.8,3.851
35.9,3.997
36.0,4.199
36.1,4.077
36.2,3.936
36.3,3.616
36.4,3.610
36.5,3.701
36.6,4.040
36.7,4.180
36.8,4.116
36.9,4.025
37.0,3.799
37.1,3.695
37.2,3.799
37.3,3.948
37.4,4.119
37.5,4.217
37.6,4.141
37.7,4.122
37.8,3.958
37.9,3.918
38.0,3.970
38.1,4.031
38.2,4.022
38.3,4.153
38.4,4.183
38.5,4.220
38.6,4.187
