"Time","Potential"
37.0,3.878
37.1,3.872
37.2,3.897
37.3,3.884
37.4,3.893
37.5,3.875
37.6,3.857
37.7,3.909
37.8,3.866
37.9,3.857
38.0,3.893
38.1,3.832
38.2,3.872
38.3,3.875
38.4,3.845
38.5,3.869
38.6,3.796
38.7,3.826
38.8,3.777
38.9,3.912
39.0,3.817
39.1,3.848
39.2,3.912
39.3,3.814
39.4,3.842
39.5,3.890
39.6,3.832
39.7,3.829
39.8,3.851
39.9,3.906
40.0,3.863
40.1,3.884
40.2,3.854
40.3,3.845
40.4,3.866
40.5,3.839
40.6,3.845
40.7,3.839
40.8,3.869
40.9,3.872
41.0,3.884
41.1,3.906
41.2,3.884
41.3,3.933
41.4,3.857
41.5,3.826
41.6,3.887
41.7,3.915
41.8,3.912
41.9,3.893
42.0,3.921
42.1,3.869
42.2,3.875
42.3,3.909
42.4,3.890
42.5,3.897
42.6,3.893
42.7,3.869
42.8,3.939
42.9,3.878
43.0,3.893
43.1,3.881
43.2,3.878
43.3,3.924
43.4,3.912
43.5,3.863
43.6,3.890
43.7,3.887
43.8,3.829
43.9,3.927
44.0,3.915
44.1,3.829
44.2,3.900
44.3,3.842
44.4,3.903
44.5,3.909
44.6,3.906
44.7,3.881
44.8,3.900
44.9,3.884
45.0,3.897
45.1,3.823
45.2,3.912
45.3,3.842
45.4,3.854
45.5,3.912
45.6,3.900
45.7,3.884
45.8,3.942
45.9,3.912
46.0,3.958
46.1,3.842
46.2,3.903
46.3,3.909
