"Time","Potential"
29.8,4.202
29.9,4.150
30.0,4.125
30.1,4.003
30.2,4.040
30.3,4.074
30.4,4.190
30.5,4.251
30.6,4.226
30.7,4.241
30.8,4.162
30.9,4.101
31.0,4.156
31.1,4.248
31.2,4.211
31.3,4.211
31.4,4.278
31.5,4.223
31.6,4.238
31.7,4.272
31.8,4.272
31.9,4.290
32.0,4.315
32.1,4.260
32.2,4.306
32.3,4.306
32.4,4.333
32.5,4.275
32.6,4.327
32.7,4.333
32.8,4.293
32.9,4.342
33.0,4.293
33.1,4.303
33.2,4.345
33.3,4.354
33.4,4.354
33.5,4.357
33.6,4.379
33.7,4.327
33.8,4.333
33.9,4.345
34.0,4.333
34.1,4.318
34.2,4.339
34.3,4.299
34.4,4.306
34.5,4.284
34.6,4.315
34.7,4.327
34.8,4.327
34.9,4.315
35.0,4.263
35.1,4.354
35.2,4.345
35.3,4.339
35.4,4.245
35.5,4.238
35.6,4.251
35.7,4.293
35.8,4.354
35.9,4.385
36.0,4.260
36.1,4.226
36.2,4.162
36.3,4.266
36.4,4.333
36.5,4.370
36.6,4.312
36.7,4.226
36.8,4.156
36.9,4.110
37.0,4.138
37.1,4.150
37.2,4.248
37.3,4.263
37.4,4.287
37.5,4.263
37.6,4.278
37.7,4.208
37.8,4.281
37.9,4.180
38.0,4.180
