"Time","Potential"
27.1,4.525
27.2,4.870
27.3,5.227
27.4,5.533
27.5,5.771
27.6,5.810
27.7,5.728
27.8,5.481
27.9,5.102
28.0,4.806
28.1,4.519
28.2,4.284
28.3,4.138
28.4,4.193
28.5,4.348
28.6,4.528
28.7,4.886
28.8,5.273
28.9,5.453
29.0,5.676
29.1,5.780
29.2,5.734
29.3,5.551
29.4,5.243
29.5,5.029
29.6,4.849
29.7,4.623
29.8,4.519
29.9,4.480
30.0,4.562
30.1,4.730
30.2,4.873
30.3,5.127
30.4,5.456
30.5,5.582
30.6,5.701
30.7,5.682
30.8,5.636
30.9,5.511
31.0,5.282
31.1,5.130
31.2,5.020
31.3,4.971
31.4,4.974
31.5,5.026
31.6,5.151
31.7,5.310
31.8,5.417
31.9,5.548
32.0,5.615
32.1,5.633
32.2,5.627
32.3,5.578
32.4,5.530
32.5,5.444
32.6,5.392
32.7,5.359
32.8,5.374
32.9,5.401
33.0,5.438
33.1,5.499
33.2,5.569
33.3,5.624
33.4,5.643
33.5,5.658
33.6,5.627
33.7,5.600
33.8,5.542
33.9,5.505
34.0,5.490
34.1,5.520
34.2,5.551
34.3,5.621
34.4,5.691
34.5,5.768
34.6,5.798
34.7,5.826
34.8,5.823
34.9,5.759
35.0,5.697
35.1,5.609
35.2,5.560
35.3,5.496
35.4,5.505
35.5,5.545
35.6,5.636
35.7,5.743
35.8,5.817
35.9,5.865
36.0,5.933
36.1,5.942
36.2,5.911
36.3,5.859
36.4,5.759
36.5,5.682
36.6,5.615
36.7,5.575
36.8,5.575
36.9,5.588
37.0,5.667
37.1,5.719
37.2,5.798
37.3,5.871
37.4,5.917
37.5,5.920
37.6,5.908
37.7,5.859
37.8,5.801
37.9,5.731
38.0,5.716
38.1,5.682
38.2,5.688
38.3,5.707
38.4,5.743
38.5,5.792
38.6,5.829
38.7,5.847
38.8,5.878
38.9,5.875
39.0,5.853
39.1,5.823
39.2,5.807
39.3,5.786
39.4,5.777
39.5,5.774
39.6,5.807
39.7,5.841
39.8,5.856
39.9,5.868
40.0,5.875
40.1,5.859
40.2,5.826
40.3,5.798
40.4,5.755
40.5,5.740
40.6,5.728
40.7,5.746
40.8,5.740
40.9,5.795
41.0,5.847
41.1,5.890
41.2,5.926
41.3,5.933
41.4,5.923
41.5,5.878
41.6,5.817
41.7,5.762
41.8,5.707
41.9,5.667
42.0,5.655
42.1,5.630
42.2,5.694
42.3,5.752
42.4,5.829
42.5,5.902
42.6,5.942
42.7,5.954
42.8,5.948
