"Time","Potential"
24.2,4.000
24.3,4.028
24.4,4.058
24.5,4.025
24.6,4.138
24.7,4.132
24.8,4.135
24.9,4.080
25.0,4.162
25.1,4.129
25.2,4.132
25.3,4.180
25.4,4.162
25.5,4.144
25.6,4.190
25.7,4.196
25.8,4.180
25.9,4.202
26.0,4.168
26.1,4.177
26.2,4.205
26.3,4.168
26.4,4.190
26.5,4.156
26.6,4.156
26.7,4.174
26.8,4.205
26.9,4.174
27.0,4.168
27.1,4.180
27.2,4.177
27.3,4.196
27.4,4.190
27.5,4.202
27.6,4.156
27.7,4.135
27.8,4.217
27.9,4.141
28.0,4.174
28.1,4.138
28.2,4.119
28.3,4.196
28.4,4.159
28.5,4.168
28.6,4.147
28.7,4.138
28.8,4.141
28.9,4.183
29.0,4.129
29.1,4.132
29.2,4.125
29.3,4.107
29.4,4.129
29.5,4.132
29.6,4.144
29.7,4.132
29.8,4.156
29.9,4.129
30.0,4.150
30.1,4.122
30.2,4.177
30.3,4.129
30.4,4.125
30.5,4.086
30.6,4.086
30.7,4.095
30.8,4.138
30.9,4.095
31.0,4.089
31.1,4.110
31.2,4.180
31.3,4.125
31.4,4.156
31.5,4.129
31.6,4.095
31.7,4.083
31.8,4.101
31.9,4.043
32.0,4.129
32.1,4.089
32.2,4.055
32.3,4.156
32.4,4.116
32.5,4.113
32.6,4.104
32.7,4.098
32.8,4.101
32.9,4.080
33.0,4.119
33.1,4.095
33.2,4.031
33.3,4.089
33.4,4.086
33.5,4.104
33.6,4.074
33.7,4.046
33.8,4.141
33.9,4.122
34.0,4.083
34.1,4.043
34.2,4.095
34.3,4.058
34.4,4.080
34.5,4.089
34.6,4.037
34.7,4.043
34.8,4.049
